Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2914","Vegetable Oils","2000","2000","1000 tonnes","95032","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2914","Vegetable Oils","2001","2001","1000 tonnes","98695","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2914","Vegetable Oils","2002","2002","1000 tonnes","100773","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2914","Vegetable Oils","2003","2003","1000 tonnes","108036","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2914","Vegetable Oils","2004","2004","1000 tonnes","112519","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2914","Vegetable Oils","2005","2005","1000 tonnes","122148","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2914","Vegetable Oils","2006","2006","1000 tonnes","132107","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2914","Vegetable Oils","2007","2007","1000 tonnes","135857","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2914","Vegetable Oils","2008","2008","1000 tonnes","137810","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2914","Vegetable Oils","2009","2009","1000 tonnes","143600","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1961","1961","1000 tonnes","221924","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1962","1962","1000 tonnes","221403","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1963","1963","1000 tonnes","222534","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1964","1964","1000 tonnes","225596","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1965","1965","1000 tonnes","227989","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1966","1966","1000 tonnes","236206","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1967","1967","1000 tonnes","243998","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1968","1968","1000 tonnes","250302","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1969","1969","1000 tonnes","252807","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1970","1970","1000 tonnes","249928","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1971","1971","1000 tonnes","261816","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1972","1972","1000 tonnes","258518","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1973","1973","1000 tonnes","273083","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1974","1974","1000 tonnes","279322","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1975","1975","1000 tonnes","286744","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1976","1976","1000 tonnes","288896","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1977","1977","1000 tonnes","300394","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1978","1978","1000 tonnes","317871","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1979","1979","1000 tonnes","324753","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1980","1980","1000 tonnes","321215","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1981","1981","1000 tonnes","337031","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1982","1982","1000 tonnes","355514","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1983","1983","1000 tonnes","361877","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1984","1984","1000 tonnes","389529","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1985","1985","1000 tonnes","400032","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1986","1986","1000 tonnes","422784","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1987","1987","1000 tonnes","433220","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1988","1988","1000 tonnes","442279","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1989","1989","1000 tonnes","452534","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1990","1990","1000 tonnes","463525","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1991","1991","1000 tonnes","466052","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1992","1992","1000 tonnes","483023","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1993","1993","1000 tonnes","513746","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1994","1994","1000 tonnes","536073","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1995","1995","1000 tonnes","567492","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1996","1996","1000 tonnes","602573","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1997","1997","1000 tonnes","614924","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1998","1998","1000 tonnes","645782","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","1999","1999","1000 tonnes","704142","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","2000","2000","1000 tonnes","777711","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","2001","2001","1000 tonnes","806055","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","2002","2002","1000 tonnes","833181","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","2003","2003","1000 tonnes","862148","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","2004","2004","1000 tonnes","871993","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","2005","2005","1000 tonnes","894934","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","2006","2006","1000 tonnes","927155","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","2007","2007","1000 tonnes","957009","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","2008","2008","1000 tonnes","990614","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2918","Vegetables","2009","2009","1000 tonnes","1013939","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1961","1961","1000 tonnes","169518","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1962","1962","1000 tonnes","185424","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1963","1963","1000 tonnes","182472","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1964","1964","1000 tonnes","192563","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1965","1965","1000 tonnes","197627","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1966","1966","1000 tonnes","202740","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1967","1967","1000 tonnes","213181","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1968","1968","1000 tonnes","218988","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1969","1969","1000 tonnes","224410","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1970","1970","1000 tonnes","233816","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1971","1971","1000 tonnes","235704","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1972","1972","1000 tonnes","232584","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1973","1973","1000 tonnes","254798","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1974","1974","1000 tonnes","255098","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1975","1975","1000 tonnes","259536","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1976","1976","1000 tonnes","265897","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1977","1977","1000 tonnes","260794","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1978","1978","1000 tonnes","270732","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1979","1979","1000 tonnes","289946","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1980","1980","1000 tonnes","296486","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1981","1981","1000 tonnes","289826","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1982","1982","1000 tonnes","311837","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1983","1983","1000 tonnes","310763","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1984","1984","1000 tonnes","310021","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1985","1985","1000 tonnes","310663","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1986","1986","1000 tonnes","329374","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1987","1987","1000 tonnes","331164","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1988","1988","1000 tonnes","332198","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1989","1989","1000 tonnes","344388","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1990","1990","1000 tonnes","343691","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1991","1991","1000 tonnes","344587","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1992","1992","1000 tonnes","373022","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1993","1993","1000 tonnes","381999","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1994","1994","1000 tonnes","387123","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1995","1995","1000 tonnes","401362","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1996","1996","1000 tonnes","420668","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1997","1997","1000 tonnes","438135","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1998","1998","1000 tonnes","432932","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","1999","1999","1000 tonnes","455425","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","2000","2000","1000 tonnes","469624","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","2001","2001","1000 tonnes","472325","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","2002","2002","1000 tonnes","480745","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","2003","2003","1000 tonnes","494794","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","2004","2004","1000 tonnes","520633","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","2005","2005","1000 tonnes","529944","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","2006","2006","1000 tonnes","551363","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","2007","2007","1000 tonnes","562945","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","2008","2008","1000 tonnes","580762","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2919","Fruits - Excluding Wine","2009","2009","1000 tonnes","594441","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1961","1961","1000 tonnes","6832","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1962","1962","1000 tonnes","6907","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1963","1963","1000 tonnes","6558","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1964","1964","1000 tonnes","6480","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1965","1965","1000 tonnes","7397","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1966","1966","1000 tonnes","6628","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1967","1967","1000 tonnes","6934","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1968","1968","1000 tonnes","6444","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1969","1969","1000 tonnes","6962","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1970","1970","1000 tonnes","6707","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1971","1971","1000 tonnes","7633","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1972","1972","1000 tonnes","7533","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1973","1973","1000 tonnes","7095","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1974","1974","1000 tonnes","7826","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1975","1975","1000 tonnes","7750","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1976","1976","1000 tonnes","6514","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1977","1977","1000 tonnes","7675","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1978","1978","1000 tonnes","8043","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1979","1979","1000 tonnes","8486","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1980","1980","1000 tonnes","8431","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1981","1981","1000 tonnes","9712","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1982","1982","1000 tonnes","8592","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1983","1983","1000 tonnes","9293","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1984","1984","1000 tonnes","9341","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1985","1985","1000 tonnes","10216","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1986","1986","1000 tonnes","9760","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1987","1987","1000 tonnes","10900","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1988","1988","1000 tonnes","10767","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1989","1989","1000 tonnes","11121","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1990","1990","1000 tonnes","11201","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1991","1991","1000 tonnes","11330","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1992","1992","1000 tonnes","11379","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1993","1993","1000 tonnes","11101","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1994","1994","1000 tonnes","11299","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1995","1995","1000 tonnes","11486","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1996","1996","1000 tonnes","12469","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1997","1997","1000 tonnes","12203","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1998","1998","1000 tonnes","13504","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","1999","1999","1000 tonnes","13467","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","2000","2000","1000 tonnes","14555","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","2001","2001","1000 tonnes","14483","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","2002","2002","1000 tonnes","15076","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","2003","2003","1000 tonnes","14714","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","2004","2004","1000 tonnes","15791","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","2005","2005","1000 tonnes","15687","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","2006","2006","1000 tonnes","16642","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","2007","2007","1000 tonnes","16627","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","2008","2008","1000 tonnes","17442","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2922","Stimulants","2009","2009","1000 tonnes","16806","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1961","1961","1000 tonnes","1669","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1962","1962","1000 tonnes","1785","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1963","1963","1000 tonnes","1953","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1964","1964","1000 tonnes","1900","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1965","1965","1000 tonnes","1708","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1966","1966","1000 tonnes","1818","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1967","1967","1000 tonnes","1908","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1968","1968","1000 tonnes","1883","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1969","1969","1000 tonnes","1916","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1970","1970","1000 tonnes","2150","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1971","1971","1000 tonnes","2144","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1972","1972","1000 tonnes","2084","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1973","1973","1000 tonnes","2235","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1974","1974","1000 tonnes","2203","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1975","1975","1000 tonnes","2338","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1976","1976","1000 tonnes","2314","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1977","1977","1000 tonnes","2775","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1978","1978","1000 tonnes","2848","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1979","1979","1000 tonnes","2801","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1980","1980","1000 tonnes","2820","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1981","1981","1000 tonnes","2762","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1982","1982","1000 tonnes","2867","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1983","1983","1000 tonnes","3026","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1984","1984","1000 tonnes","3146","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1985","1985","1000 tonnes","3475","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1986","1986","1000 tonnes","3401","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1987","1987","1000 tonnes","3496","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1988","1988","1000 tonnes","3732","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1989","1989","1000 tonnes","3895","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1990","1990","1000 tonnes","3924","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1991","1991","1000 tonnes","3939","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1992","1992","1000 tonnes","4198","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1993","1993","1000 tonnes","4602","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1994","1994","1000 tonnes","4356","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1995","1995","1000 tonnes","4368","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1996","1996","1000 tonnes","4927","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1997","1997","1000 tonnes","4786","I","Imputed value"
